DataZone,Name,TotPop2011,ResPop2011,HHCnt2011,StdAreaHa,StdAreaKm2,Shape_Leng,Shape_Area,Intermediate_Zone,Council_area,Total_population,Working_Age_population,income_count,employment_count,CIF,ALCOHOL,DRUG,SMR,DEPRESS,LBWT,EMERG,Attendance,Attainment,no_qualifications,not_participating,University,crime_count,overcrowded_count,nocentralheating_count,drive_petrol,drive_GP,drive_post,drive_primary,drive_retail,drive_secondary,PT_GP,PT_post,PT_retail,broadband,cluster
S01008898,Blackhall - 07,"870","870","331","26.741492","0.267416","3389.81894482","267414.898302",Blackhall,City of Edinburgh,"867","477","9","8","35","38","22","59","10","0","64","95","6.04","26","0","30","34","34","9","2.695324713","1.448135057","1.593666667","3.001609195","2.657382184","4.020294118","5.045844828","6.228724138","7.815321839","0","5"
S01008899,Drylaw - 01,"843","843","389","12.766343","0.127664","1675.71303928","127663.436987",Drylaw,City of Edinburgh,"874","542","221","81","150","140","139","96","18","8","95","69","4.74","148","8","3","43","188","11","3.91868624","2.901358244","2.376791222","2.377634615","2.528540925","3.922288732","9.740839265","7.583048636","7.904347568","0","2"
S01008900,Drylaw - 02,"948","948","415","18.13346","0.181335","2100.60694514","181334.595811",Drylaw,City of Edinburgh,"958","620","124","56","110","70","163","102","18","8","107","73","4.96","119","9","5","66","131","33","3.815292722","2.901078586","2.998225211","1.742909699","2.734195675","3.850469799","7.730300633","7.696155063","7.458982068","0","5"
S01008901,Drylaw - 03,"846","846","374","14.410205","0.144103","2560.41501435","144102.041213",Drylaw,City of Edinburgh,"950","618","131","60","125","81","186","91","19","3","96","79","4.85","137","4","7","18","121","16","2.886687352","2.710307329","2.445109338","1.90981405","2.542287234","3.903741722","7.338144208","7.320466903","7.521956265","0","5"
S01008902,Drylaw - 04,"1019","1012","485","21.151289","0.211514","3020.11857832","211512.895753",Drylaw,City of Edinburgh,"1090","724","197","95","130","88","25","88","17","10","88","74","4.11","137","6","3","59","176","55","1.806018155","3.256329735","3.100792444","3.792412141","3.479509323","5.321593407","8.119813542999999","8.883488714","9.722026497","0","5"
S01008903,Drylaw - 05,"962","962","463","16.393302","0.163932","2193.76784861","163933.028716",Drylaw,City of Edinburgh,"981","601","136","70","125","32","119","117","22","0","112","81","5.32","118","3","4","36","123","15","2.337110187","2.437512994","1.625582121","2.116698113","2.269703742","3.198920705","6.923783784","4.785181913","6.670218295","0","5"
S01008904,West Pilton - 01,"1073","1073","431","12.174468","0.121744","2409.47418224","121744.682144",West Pilton,City of Edinburgh,"1043","700","218","84","125","71","62","97","15","4","100","71","5.09","131","4","2","68","253","31","2.391712488","1.700517241","1.578842032","2.39","1.409606244","2.508252427","6.58973439","4.572961323","5.508869991","0","2"
S01008905,West Pilton - 02,"1116","1104","510","10.727518","0.107274","1925.97136949","107275.181231",West Pilton,City of Edinburgh,"1121","740","250","120","170","205","221","191","18","7","120","71","4.93","187","9","5","92","263","89","3.092305108","1.291440412","1.522381272","1.97871345","1.112715054","1.660182927","5.254292115","4.520595878","3.816111111","0","2"
S01008906,West Pilton - 03,"813","813","386","12.125079","0.121251","2430.6294588","121250.783723",West Pilton,City of Edinburgh,"823","587","176","107","155","285","371","131","21","4","129","59","5.24","146","9","7","50","174","21","2.877293973","1.832109471","2.019372694","2.139228395","1.601325338","2.274097222","8.105319803","6.72597171","6.647306273","0","2"
S01008907,West Pilton - 04,"692","692","249","11.238766","0.112388","1843.88582443","112387.660312",West Pilton,City of Edinburgh,"930","608","220","93","185","157","208","140","19","9","122","68","4.8","209","11","7","58","231","5","1.827785405","2.228634393","2.109660405","1.890780781","2.260953757","2.827509294","8.705946532","8.249544798000001","10.36402457","0","2"
S01008908,West Pilton - 05,"929","929","421","16.148843","0.161487","2544.6215685","161488.437705",West Pilton,City of Edinburgh,"1257","878","201","95","105","82","249","101","18","7","94","63","4.85","157","8","9","86","181","14","1.873439182","1.694149623","1.481660388","2.474034483","3.386353606","3.955337838","4.512325081","3.968993541","11.39923305","0","2"
S01008909,Boswall and Pilton - 01,"797","797","347","9.722816999999999","0.097229","2029.532814","97228.1748445",Boswall and Pilton,City of Edinburgh,"769","516","112","46","95","58","75","71","20","4","108","67","5.21","117","4","3","22","86","25","2.402562735","1.35336261","1.442964241","3.093134328","4.321740903","4.331887417","4.132434128","4.46217064","12.82251568","0","5"
S01008910,Boswall and Pilton - 02,"476","476","211","5.537711","0.055376","1551.57972002","55377.1036145",Boswall and Pilton,City of Edinburgh,"520","374","54","31","90","17","135","123","18","3","96","71","5.89","117","2","5","8","34","22","2.477757353","2.368571429","2.562778361","2.776396396","5.318613445","5.212371795","7.984390756","7.808802521","12.33279412","0","6"
S01008911,Boswall and Pilton - 03,"918","861","432","22.737353","0.227372","2604.1911275","227373.519349",Boswall and Pilton,City of Edinburgh,"1262","988","57","35","55","46","51","527","12","2","80","77","5.38","43","0","13","34","202","5","2.212824074","2.915759804","2.978755447","3.368533333","5.428360566","5.590718563","11.616122","11.34941176","11.95561002","0","1"
S01008912,Boswall and Pilton - 04,"792","792","333","10.44533","0.104452","1933.22603854","104453.303011",Boswall and Pilton,City of Edinburgh,"787","480","18","13","40","34","39","62","14","0","63","94","6.21","57","0","17","12","46","4","2.776887626","4.143415404","1.872629419","2.703430962","3.775931187","5.728893805","11.11994634","7.627512626","8.190767044999999","0","3"
S01008913,Boswall and Pilton - 05,"684","684","272","9.728695999999999","0.097287","1755.81813923","97286.973128",Boswall and Pilton,City of Edinburgh,"721","488","46","16","55","17","0","91","12","3","77","78","4.69","92","7","9","6","85","19","3.369002193","3.054630848","2.539959795","2.783556701","5.593574561","5.95216","9.822843567","9.53311038","12.36651316","0","3"
S01008914,Boswall and Pilton - 06,"868","868","398","15.119013","0.15119","3609.92780916","151190.126295",Boswall and Pilton,City of Edinburgh,"919","582","73","34","100","62","33","82","19","0","106","86","5.46","102","1","11","21","106","12","3.644207949","3.305832373","1.065590438","1.766485356","3.946362327","5.817923729","8.609406681999999","3.610656682","8.36890841","0","5"
S01008915,Boswall and Pilton - 07,"569","569","236","8.759306","0.087592","1902.94936282","87593.0647646",Boswall and Pilton,City of Edinburgh,"569","332","25","13","65","34","59","45","15","11","76","89","6.33","34","0","31","9","47","1","4.002508787","3.319973638","1.110795255","1.561279762","3.820615114","5.903453608","7.508334798","4.156801406","7.300755712","0","5"
S01008916,Granton South and Wardieburn - 01,"1094","1085","593","15.597346","0.155975","2043.23719592","155131.394588",Granton South and Wardieburn,City of Edinburgh,"1052","630","257","105","160","107","251","107","23","2","133","76","4.94","167","5","10","61","183","11","3.540027422","3.046576782","1.565943784","1.741201717","4.594195612","5.276138996","7.33261883","5.8863734","10.59490631","0","2"
S01008917,Granton South and Wardieburn - 02,"690","681","379","9.958577","0.09958599999999999","1855.93374134","100427.793825",Granton South and Wardieburn,City of Edinburgh,"782","532","197","94","170","217","355","157","21","12","114","67","5.53","162","15","6","85","123","10","2.98625","2.063474638","2.028333333","1.256470588","5.211355072","4.826009174","5.400210145","5.246086957","10.07989493","0","2"
S01008918,Granton South and Wardieburn - 03,"584","584","293","4.557034","0.04557","1061.35077216","45570.357833",Granton South and Wardieburn,City of Edinburgh,"625","416","181","91","195","371","360","163","17","6","120","61","4.25","206","12","4","20","114","3","2.737016267","2.486382705","2.125851884","1.485932203","5.115192637","4.424329897","7.361464041","6.254546233","11.23532106","0","2"
S01008919,Granton South and Wardieburn - 04,"544","544","264","3.805642","0.038056","1026.08692572","38056.417756",Granton South and Wardieburn,City of Edinburgh,"582","388","185","88","225","298","165","200","21","10","128","69","4.82","172","10","1","56","110","13","2.921985294","2.873860294","2.571089154","2.313302752","5.182463235","4.621219512","8.513193934","7.21234375","10.56982537","0","2"
S01008920,Granton and Royston Mains - 01,"1075","1075","586","54.236972","0.54237","7546.75224249","542369.730404",Granton and Royston Mains,City of Edinburgh,"1366","1080","86","53","50","96","0","60","14","4","63","83","5.85","44","2","8","49","256","10","2.965669767","3.514418605","3.063046512","3.099387755","5.080623256","5.053571429","8.932253488000001","8.154402326","12.12817442","0","3"
S01008921,Granton and Royston Mains - 02,"755","755","375","19.193467","0.191934","2707.25067029","191934.658458",Granton and Royston Mains,City of Edinburgh,"910","544","294","111","205","248","282","179","23","4","181","65","4.91","219","10","4","43","165","10","2.146569536","1.807940397","1.839198675","2.500092308","4.605440397","3.993496732","5.82847351","5.414874172","9.004350992999999","0","2"
S01008922,Granton and Royston Mains - 03,"785","785","400","10.604039","0.10604","1654.37002184","106040.398679",Granton and Royston Mains,City of Edinburgh,"823","550","183","72","165","107","103","130","21","8","129","68","4.92","139","6","3","14","136","27","2.433735669","1.345216561","1.646378981","2.476910112","4.809175159","4.32259434","3.567506369","3.645280255","11.24220701","1","2"
S01008923,Granton and Royston Mains - 04,"749","749","394","8.521931","0.085219","1954.75910373","85219.30776900001",Granton and Royston Mains,City of Edinburgh,"867","536","166","72","105","183","138","113","28","9","117","61","5.32","158","5","4","12","116","24","1.586708945","0.922293057","0.88900534","2.972611465","3.991648865","3.312671233","2.343731642","2.256849132","9.647797063000001","0","2"
S01008924,Granton West and Salvesen - 01,"982","982","372","11.484021","0.114839","2199.93144245","114840.208526",Granton West and Salvesen,City of Edinburgh,"945","629","220","118","195","129","143","150","24","3","135","67","4.8","197","6","4","67","185","28","1.908994399","2.482958248","1.811950102","2.771728188","2.836601324","2.769848485","8.507153768","6.218622709","9.445845214","0","2"
S01008925,Granton West and Salvesen - 02,"691","691","266","9.029398","0.090293","1904.38129951","90293.983536",Granton West and Salvesen,City of Edinburgh,"774","474","137","48","105","54","20","128","17","10","81","78","4.81","113","13","4","30","77","57","3.156099855","2.460115774","2.357091172","2.467975779","2.497872648","2.701840491","10.182178","9.299232996000001","9.809710564","0","5"
S01008926,Granton West and Salvesen - 03,"607","607","242","6.630732","0.06630800000000001","1178.04873258","66307.3118966",Granton West and Salvesen,City of Edinburgh,"579","401","60","23","85","27","0","116","17","3","92","70","5.32","132","4","8","45","46","2","2.301379736","1.924798188","1.76961285","2.67758427","2.188406096","1.652941176","5.312063427","4.30857084","5.450362438","0","5"
S01008927,Granton West and Salvesen - 04,"799","799","416","3.490802","0.034909","950.182812381","34908.0187636",Granton West and Salvesen,City of Edinburgh,"1032","828","111","64","100","83","19","130","14","3","95","75","5","78","6","10","25","228","0","2.638557572","2.490065707","2.427747184","3.227825203","2.75359199","2.001521739","6.878010013","5.936508135","6.971573842","0","5"
S01008928,Granton West and Salvesen - 05,"709","609","298","188.69496","1.886949","8193.04401879","1886949.59373",Granton West and Salvesen,City of Edinburgh,"894","641","128","60","140","93","101","129","21","9","127","70","4.88","127","5","4","83","121","5","2.768081805","2.508504937","2.147196756","3.65773743","3.065631171","2.188277778","7.503233427","6.568702398","8.001593794","3","5"
S01008929,Muirhouse - 01,"762","762","475","13.787728","0.137878","2340.33237622","137877.275909",Muirhouse,City of Edinburgh,"733","543","313","197","285","345","686","217","28","2","152","63","5.13","205","13","4","69","146","47","3.498677822","2.430777559","1.268261155","3.088944223","2.699238845","1.797602041","7.458054462","3.962125984","7.549104331","1","4"
S01008930,Muirhouse - 02,"913","913","427","16.503527","0.165036","2683.53478739","165035.274478",Muirhouse,City of Edinburgh,"876","527","321","117","195","255","239","168","25","9","146","67","4.93","224","9","2","117","224","11","4.008956736","1.842990142","1.212790252","2.992207294","2.196426616","2.254433107","6.023406353","3.806659365","6.952573932","0","2"
S01008931,Muirhouse - 03,"776","776","339","22.550226","0.225501","2605.04356766","225502.261844",Muirhouse,City of Edinburgh,"1433","932","305","124","150","128","77","153","24","6","93","71","4.94","207","5","2","49","210","31","4.434445876","2.245447809","2.343440722","2.467477314","2.677925258","2.342483871","6.590850515","6.570515464","7.900325387","0","2"
S01008932,Muirhouse - 04,"885","885","404","6.59464","0.06594700000000001","1318.2112985","65946.39238439999",Muirhouse,City of Edinburgh,"954","673","99","46","90","62","25","106","13","3","66","73","4.58","117","13","3","45","232","18","3.939686441","2.795118644","2.208062147","2.637085308","2.504759887","3.540294118","9.924971750999999","7.950175141","8.261943502999999","0","5"
S01008933,Muirhouse - 05,"686","686","289","6.207783","0.062078","1498.06479434","62077.825104",Muirhouse,City of Edinburgh,"652","446","190","83","180","366","100","199","20","13","126","77","4.81","182","4","4","42","171","10","4.692310496","2.603440233","1.588855685","3.297307692","3.013680758","2.798429752","9.898163265000001","6.238571429","11.14638484","0","2"
S01008934,Muirhouse - 06,"792","792","354","9.968310000000001","0.09968200000000001","1989.89842287","99683.1019566",Muirhouse,City of Edinburgh,"908","625","168","78","145","216","71","135","17","6","106","73","5.24","154","7","3","28","105","15","4.634867424","3.382705177","1.911991793","4.024146341","3.282891414","3.27952514","10.12041982","6.170416667","10.51522727","0","5"
S01008935,Siverknowes and Davidson's Mains - 01,"893","893","377","14.479552","0.144796","2245.54957003","144795.517171",Silverknowes and Davidson's Mains,City of Edinburgh,"959","552","26","11","40","34","16","67","14","0","71","93","6","48","1","11","40","54","20","4.437483203","3.39387458","1.909818029","3.334468085","2.213608623","3.811022727","11.48412374","8.453073908","9.683129899000001","0","3"
S01008936,Siverknowes and Davidson's Mains - 02,"397","397","157","15.278351","0.152783","2216.05714481","152783.51137",Silverknowes and Davidson's Mains,City of Edinburgh,"399","240","6","5","35","0","0","64","11","0","48",,"6.36","25","2","31","6","0","3","3.733469773","1.970232997","1.175258186","2.150865385","1.770346348","4.7536","5.715025189","4.501826196","4.518765743","3","5"
